id,paragraphs,words,word_count
3652,Yet Grand Maester Munkun put end debate said “ My lord make matter . They girl . Have learned little slaughter We must abide primogeniture Great Council ruled 101 . The male claim come female. ” Yet Ser Tyland said “ And male claimant lord We seem killed ” Munkun answer say would research issue . Thus crucial question succession remained unsettled .,"['Yet', 'Grand', 'Maester', 'Munkun', 'put', 'end', 'debate', 'said', '“', 'My', 'lord', 'make', 'matter', '.', 'They', 'girl', '.', 'Have', 'learned', 'little', 'slaughter', 'We', 'must', 'abide', 'primogeniture', 'Great', 'Council', 'ruled', '101', '.', 'The', 'male', 'claim', 'come', 'female', '.', '”', 'Yet', 'Ser', 'Tyland', 'said', '“', 'And', 'male', 'claimant', 'lord', 'We', 'seem', 'killed', '”', 'Munkun', 'answer', 'say', 'would', 'research', 'issue', '.', 'Thus', 'crucial', 'question', 'succession', 'remained', 'unsettled', '.']",64
3653,This uncertainty little spare twin fawning attention suitor confidant companion similar flatterer eager befriend king ’ presumed heir though sister reacted lickspittles vastly different way . Where Rhaena delighted center court life Baela bristled praise seemed take pleasure mocking tormenting suitor fluttered around like moth .,"['This', 'uncertainty', 'little', 'spare', 'twin', 'fawning', 'attention', 'suitor', 'confidant', 'companion', 'similar', 'flatterer', 'eager', 'befriend', 'king', '’', 'presumed', 'heir', 'though', 'sister', 'reacted', 'lickspittles', 'vastly', 'different', 'way', '.', 'Where', 'Rhaena', 'delighted', 'center', 'court', 'life', 'Baela', 'bristled', 'praise', 'seemed', 'take', 'pleasure', 'mocking', 'tormenting', 'suitor', 'fluttered', 'around', 'like', 'moth', '.']",46
3654,As young girl twin inseparable impossible tell apart parted experience shaped different way . In Vale Rhaena enjoyed life comfort privilege Lady Jeyne ’ ward . Maids brushed hair drawn bath whilst singer composed ode beauty knight jousted favor . The true King ’ Landing dozen gallant young lord competed smile artist begged leave draw paint city ’ finest dressmaker sought honor making gown . And everywhere Rhaena went came Morning young dragon oft coiled shoulder like stole .,"['As', 'young', 'girl', 'twin', 'inseparable', 'impossible', 'tell', 'apart', 'parted', 'experience', 'shaped', 'different', 'way', '.', 'In', 'Vale', 'Rhaena', 'enjoyed', 'life', 'comfort', 'privilege', 'Lady', 'Jeyne', '’', 'ward', '.', 'Maids', 'brushed', 'hair', 'drawn', 'bath', 'whilst', 'singer', 'composed', 'ode', 'beauty', 'knight', 'jousted', 'favor', '.', 'The', 'true', 'King', '’', 'Landing', 'dozen', 'gallant', 'young', 'lord', 'competed', 'smile', 'artist', 'begged', 'leave', 'draw', 'paint', 'city', '’', 'finest', 'dressmaker', 'sought', 'honor', 'making', 'gown', '.', 'And', 'everywhere', 'Rhaena', 'went', 'came', 'Morning', 'young', 'dragon', 'oft', 'coiled', 'shoulder', 'like', 'stole', '.']",79
3655,Baela ’ time Dragonstone troubled ending fire blood . By time came court wild willful young woman realm . Rhaena slender graceful Baela lean quick . Rhaena loved dance Baela lived ride…and fly though taken dragon died . She kept silver hair cropped short boy ’ would whip face riding . Time time would escape lady seek adventure street . She took part drunken horse race along Street Sisters engaged moonlight swim across Blackwater Rush whose powerful current known drown many strong swimmer drank gold cloak barrack wagered coin sometimes clothing rat pit Flea Bottom . Once vanished,"['Baela', '’', 'time', 'Dragonstone', 'troubled', 'ending', 'fire', 'blood', '.', 'By', 'time', 'came', 'court', 'wild', 'willful', 'young', 'woman', 'realm', '.', 'Rhaena', 'slender', 'graceful', 'Baela', 'lean', 'quick', '.', 'Rhaena', 'loved', 'dance', 'Baela', 'lived', 'ride…and', 'fly', 'though', 'taken', 'dragon', 'died', '.', 'She', 'kept', 'silver', 'hair', 'cropped', 'short', 'boy', '’', 'would', 'whip', 'face', 'riding', '.', 'Time', 'time', 'would', 'escape', 'lady', 'seek', 'adventure', 'street', '.', 'She', 'took', 'part', 'drunken', 'horse', 'race', 'along', 'Street', 'Sisters', 'engaged', 'moonlight', 'swim', 'across', 'Blackwater', 'Rush', 'whose', 'powerful', 'current', 'known', 'drown', 'many', 'strong', 'swimmer', 'drank', 'gold', 'cloak', 'barrack', 'wagered', 'coin', 'sometimes', 'clothing', 'rat', 'pit', 'Flea', 'Bottom', '.', 'Once', 'vanished']",98
3657,three day refused say returned .,"['three', 'day', 'refused', 'say', 'returned', '.']",6
3658,Even gravely Baela taste unsuitable companion . Like stray dog brought home Red Keep insisting given position castle made part retinue . These pet included comely young juggler blacksmith ’ apprentice whose muscle admired legless beggar took pity conjurer cheap trick took actual sorcerer hedge knight ’ homely squire even pair young girl brothel twin “ like u Rhae. ” Once turned entire troupe mummer . Septa Amarys given charge religious moral instruction despaired even Septon Eustace could seem curb wild way . “ The girl must wed soon ” told King ’ Hand “ else I fear may bring dishonor upon House Targaryen shame His Grace brother . ”,"['Even', 'gravely', 'Baela', 'taste', 'unsuitable', 'companion', '.', 'Like', 'stray', 'dog', 'brought', 'home', 'Red', 'Keep', 'insisting', 'given', 'position', 'castle', 'made', 'part', 'retinue', '.', 'These', 'pet', 'included', 'comely', 'young', 'juggler', 'blacksmith', '’', 'apprentice', 'whose', 'muscle', 'admired', 'legless', 'beggar', 'took', 'pity', 'conjurer', 'cheap', 'trick', 'took', 'actual', 'sorcerer', 'hedge', 'knight', '’', 'homely', 'squire', 'even', 'pair', 'young', 'girl', 'brothel', 'twin', '“', 'like', 'u', 'Rhae', '.', '”', 'Once', 'turned', 'entire', 'troupe', 'mummer', '.', 'Septa', 'Amarys', 'given', 'charge', 'religious', 'moral', 'instruction', 'despaired', 'even', 'Septon', 'Eustace', 'could', 'seem', 'curb', 'wild', 'way', '.', '“', 'The', 'girl', 'must', 'wed', 'soon', '”', 'told', 'King', '’', 'Hand', '“', 'else', 'I', 'fear', 'may', 'bring', 'dishonor', 'upon', 'House', 'Targaryen', 'shame', 'His', 'Grace', 'brother', '.', '”']",111
3659,Ser Tyland saw sense septon ’ counsel…but peril well . Baela lack suitor . She young beautiful healthy wealthy highest birth lord Seven Kingdoms would glad take wife . Yet wrong choice could grave consequence husband would stand close throne . An unscrupulous venal overly ambitious mate might cause end war woe . A score possible candidate Lady Baela ’ hand considered regent . Lord Tully Lord Blackwood Lord Hightower yet unwed though taken father ’ widow paramour put forth number le likely choice including Dalton Greyjoy Red Kraken boasted hundred salt wife never taken rock wife younger brother Princess Dorne even rogue Racallio Ryndoon . All ultimately discarded one reason another .,"['Ser', 'Tyland', 'saw', 'sense', 'septon', '’', 'counsel…but', 'peril', 'well', '.', 'Baela', 'lack', 'suitor', '.', 'She', 'young', 'beautiful', 'healthy', 'wealthy', 'highest', 'birth', 'lord', 'Seven', 'Kingdoms', 'would', 'glad', 'take', 'wife', '.', 'Yet', 'wrong', 'choice', 'could', 'grave', 'consequence', 'husband', 'would', 'stand', 'close', 'throne', '.', 'An', 'unscrupulous', 'venal', 'overly', 'ambitious', 'mate', 'might', 'cause', 'end', 'war', 'woe', '.', 'A', 'score', 'possible', 'candidate', 'Lady', 'Baela', '’', 'hand', 'considered', 'regent', '.', 'Lord', 'Tully', 'Lord', 'Blackwood', 'Lord', 'Hightower', 'yet', 'unwed', 'though', 'taken', 'father', '’', 'widow', 'paramour', 'put', 'forth', 'number', 'le', 'likely', 'choice', 'including', 'Dalton', 'Greyjoy', 'Red', 'Kraken', 'boasted', 'hundred', 'salt', 'wife', 'never', 'taken', 'rock', 'wife', 'younger', 'brother', 'Princess', 'Dorne', 'even', 'rogue', 'Racallio', 'Ryndoon', '.', 'All', 'ultimately', 'discarded', 'one', 'reason', 'another', '.']",113
3660,Finally Hand council regency decided grant Lady Baela ’ hand marriage Thaddeus Rowan Lord Goldengrove . Rowan doubt prudent choice . His second wife died year previous known seeking suitable young maid take place . His virility beyond question fathered two son first wife five second . As daughter Baela would unquestioned mistress castle . His four youngest son still home need woman ’ hand .,"['Finally', 'Hand', 'council', 'regency', 'decided', 'grant', 'Lady', 'Baela', '’', 'hand', 'marriage', 'Thaddeus', 'Rowan', 'Lord', 'Goldengrove', '.', 'Rowan', 'doubt', 'prudent', 'choice', '.', 'His', 'second', 'wife', 'died', 'year', 'previous', 'known', 'seeking', 'suitable', 'young', 'maid', 'take', 'place', '.', 'His', 'virility', 'beyond', 'question', 'fathered', 'two', 'son', 'first', 'wife', 'five', 'second', '.', 'As', 'daughter', 'Baela', 'would', 'unquestioned', 'mistress', 'castle', '.', 'His', 'four', 'youngest', 'son', 'still', 'home', 'need', 'woman', '’', 'hand', '.']",66
3662,The fact Lord Rowan ’ offspring male counted heavily favor sire son Lady Baela Aegon III would clear successor .,"['The', 'fact', 'Lord', 'Rowan', '’', 'offspring', 'male', 'counted', 'heavily', 'favor', 'sire', 'son', 'Lady', 'Baela', 'Aegon', 'III', 'would', 'clear', 'successor', '.']",20
3663,Lord Thaddeus bluff hearty cheerful man well liked well respected doting husband good father son . He fought Queen Rhaenyra Dance done ably valor . He proud without arrogant judgment vindictive loyal friend dutiful religious matter without excessively pious untroubled overweening ambition . Should throne pas Lady Baela Lord Rowan would make perfect consort supporting strength wisdom without seeking dominate usurp rightful place ruler . Septon Eustace tell u regent pleased result deliberation .,"['Lord', 'Thaddeus', 'bluff', 'hearty', 'cheerful', 'man', 'well', 'liked', 'well', 'respected', 'doting', 'husband', 'good', 'father', 'son', '.', 'He', 'fought', 'Queen', 'Rhaenyra', 'Dance', 'done', 'ably', 'valor', '.', 'He', 'proud', 'without', 'arrogant', 'judgment', 'vindictive', 'loyal', 'friend', 'dutiful', 'religious', 'matter', 'without', 'excessively', 'pious', 'untroubled', 'overweening', 'ambition', '.', 'Should', 'throne', 'pas', 'Lady', 'Baela', 'Lord', 'Rowan', 'would', 'make', 'perfect', 'consort', 'supporting', 'strength', 'wisdom', 'without', 'seeking', 'dominate', 'usurp', 'rightful', 'place', 'ruler', '.', 'Septon', 'Eustace', 'tell', 'u', 'regent', 'pleased', 'result', 'deliberation', '.']",74
3664,Baela Targaryen informed match share pleasure . “ Lord Rowan forty year senior bald stone belly weighs I ” purportedly told King ’ Hand . Then added “ I ’ bedded two son . The eldest thirdborn I think . Not would improper. ” Whether truth say . Lady Baela known deliberately provocative time . If purpose successful . The Hand sent back room posting guard door make certain remained regent could convene .,"['Baela', 'Targaryen', 'informed', 'match', 'share', 'pleasure', '.', '“', 'Lord', 'Rowan', 'forty', 'year', 'senior', 'bald', 'stone', 'belly', 'weighs', 'I', '”', 'purportedly', 'told', 'King', '’', 'Hand', '.', 'Then', 'added', '“', 'I', '’', 'bedded', 'two', 'son', '.', 'The', 'eldest', 'thirdborn', 'I', 'think', '.', 'Not', 'would', 'improper', '.', '”', 'Whether', 'truth', 'say', '.', 'Lady', 'Baela', 'known', 'deliberately', 'provocative', 'time', '.', 'If', 'purpose', 'successful', '.', 'The', 'Hand', 'sent', 'back', 'room', 'posting', 'guard', 'door', 'make', 'certain', 'remained', 'regent', 'could', 'convene', '.']",75
3665,Yet day later discovered dismay Baela fled castle secret mean later found climbed window swapped clothes washerwoman walked front gate . By time hue cry went halfway across Blackwater Bay hired fisherman carry Driftmark . There sought cousin Lord Tides poured woe . A fortnight later Alyn Velaryon Baela Targaryen married sept Dragonstone . The bride sixteen groom nearly seventeen .,"['Yet', 'day', 'later', 'discovered', 'dismay', 'Baela', 'fled', 'castle', 'secret', 'mean', 'later', 'found', 'climbed', 'window', 'swapped', 'clothes', 'washerwoman', 'walked', 'front', 'gate', '.', 'By', 'time', 'hue', 'cry', 'went', 'halfway', 'across', 'Blackwater', 'Bay', 'hired', 'fisherman', 'carry', 'Driftmark', '.', 'There', 'sought', 'cousin', 'Lord', 'Tides', 'poured', 'woe', '.', 'A', 'fortnight', 'later', 'Alyn', 'Velaryon', 'Baela', 'Targaryen', 'married', 'sept', 'Dragonstone', '.', 'The', 'bride', 'sixteen', 'groom', 'nearly', 'seventeen', '.']",61
3666,Several regent outraged urged Ser Tyland appeal High Septon annulment Hand ’ response one bemused resignation . Prudently put marriage arranged king court believing Lady Baela ’ defiance scandal rather choice,"['Several', 'regent', 'outraged', 'urged', 'Ser', 'Tyland', 'appeal', 'High', 'Septon', 'annulment', 'Hand', '’', 'response', 'one', 'bemused', 'resignation', '.', 'Prudently', 'put', 'marriage', 'arranged', 'king', 'court', 'believing', 'Lady', 'Baela', '’', 'defiance', 'scandal', 'rather', 'choice']",31
3668,spouse . “ The boy come noble blood ” assured regent “ I doubt prove loyal brother. ” Thaddeus Rowan ’ wounded pride appeased betrothal Floris Baratheon maid fourteen year widely considered prettiest “ Four Storms ” Lord Borros ’ four daughter become known . In case misnomer . A sweet girl somewhat frivolous die childbed two year later . The stormy marriage would prove one made Dragonstone year would prove .,"['spouse', '.', '“', 'The', 'boy', 'come', 'noble', 'blood', '”', 'assured', 'regent', '“', 'I', 'doubt', 'prove', 'loyal', 'brother', '.', '”', 'Thaddeus', 'Rowan', '’', 'wounded', 'pride', 'appeased', 'betrothal', 'Floris', 'Baratheon', 'maid', 'fourteen', 'year', 'widely', 'considered', 'prettiest', '“', 'Four', 'Storms', '”', 'Lord', 'Borros', '’', 'four', 'daughter', 'become', 'known', '.', 'In', 'case', 'misnomer', '.', 'A', 'sweet', 'girl', 'somewhat', 'frivolous', 'die', 'childbed', 'two', 'year', 'later', '.', 'The', 'stormy', 'marriage', 'would', 'prove', 'one', 'made', 'Dragonstone', 'year', 'would', 'prove', '.']",73
3669,For Hand council regent Baela Targaryen ’ midnight flight across Blackwater Bay confirmed doubt . “ The girl wild willful wanton feared ” Ser Willis Fell declared mournfully “ tied Lord Corlys ’ upjumped bastard . A snake sire mouse mother…is prince consort ” The regent agreement Baela Targaryen could King Aegon ’ heir . “ It must Lady Rhaena ” declared Mooton “ provided wed . ”,"['For', 'Hand', 'council', 'regent', 'Baela', 'Targaryen', '’', 'midnight', 'flight', 'across', 'Blackwater', 'Bay', 'confirmed', 'doubt', '.', '“', 'The', 'girl', 'wild', 'willful', 'wanton', 'feared', '”', 'Ser', 'Willis', 'Fell', 'declared', 'mournfully', '“', 'tied', 'Lord', 'Corlys', '’', 'upjumped', 'bastard', '.', 'A', 'snake', 'sire', 'mouse', 'mother…is', 'prince', 'consort', '”', 'The', 'regent', 'agreement', 'Baela', 'Targaryen', 'could', 'King', 'Aegon', '’', 'heir', '.', '“', 'It', 'must', 'Lady', 'Rhaena', '”', 'declared', 'Mooton', '“', 'provided', 'wed', '.', '”']",68
3670,This time Ser Tyland ’ insistence girl made part discussion . Lady Rhaena proved tractable sister willful . She would course wed whomever king council wished allowed though “ would please old could give child fat would crush abed . So long kind gentle noble I know I shall love him. ” When Hand asked favorite amongst lord knight paid suit confessed “ especially fond ” Ser Corwyn Corbray first met Vale whilst ward Lady Arryn .,"['This', 'time', 'Ser', 'Tyland', '’', 'insistence', 'girl', 'made', 'part', 'discussion', '.', 'Lady', 'Rhaena', 'proved', 'tractable', 'sister', 'willful', '.', 'She', 'would', 'course', 'wed', 'whomever', 'king', 'council', 'wished', 'allowed', 'though', '“', 'would', 'please', 'old', 'could', 'give', 'child', 'fat', 'would', 'crush', 'abed', '.', 'So', 'long', 'kind', 'gentle', 'noble', 'I', 'know', 'I', 'shall', 'love', 'him', '.', '”', 'When', 'Hand', 'asked', 'favorite', 'amongst', 'lord', 'knight', 'paid', 'suit', 'confessed', '“', 'especially', 'fond', '”', 'Ser', 'Corwyn', 'Corbray', 'first', 'met', 'Vale', 'whilst', 'ward', 'Lady', 'Arryn', '.']",78
